date,store_id,store_city,store_location,product_id,product_name,category,unit_sale_price,unit_cost,units_sold,stock_on_hand,is_promo,day_of_week
2026-02-05,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,208,0,Thursday
2026-02-06,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,201,0,Friday
2026-02-07,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,194,0,Saturday
2026-02-08,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,11,183,0,Sunday
2026-02-09,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,178,0,Monday
2026-02-10,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,4,174,0,Tuesday
2026-02-11,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,9,165,0,Wednesday
2026-02-12,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,160,0,Thursday
2026-02-13,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,6,154,0,Friday
2026-02-14,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,147,0,Saturday
2026-02-15,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,14,133,0,Sunday
2026-02-16,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,126,0,Monday
2026-02-17,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,6,120,0,Tuesday
2026-02-18,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,9,111,0,Wednesday
2026-02-19,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,10,101,0,Thursday
2026-02-20,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,96,0,Friday
2026-02-21,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,16,80,0,Saturday
2026-02-22,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,11,69,0,Sunday
2026-02-23,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,4,65,0,Monday
2026-02-24,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,4,61,0,Tuesday
2026-02-25,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,9,52,0,Wednesday
2026-02-26,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,9,43,0,Thursday
2026-02-27,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,6,37,0,Friday
2026-02-28,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,3,34,0,Saturday
2026-03-01,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,8,26,0,Sunday
2026-03-02,S04,Timisoara,Vivo,P101,Wireless Earbuds NoiseCanc,Audio,450,180,11,15,0,Monday
2026-02-01,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,3,261,0,Sunday
2026-02-02,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,259,0,Monday
2026-02-03,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,3,256,0,Tuesday
2026-02-04,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,1,255,0,Wednesday
2026-02-05,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,3,252,0,Thursday
2026-02-06,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,4,248,0,Friday
2026-02-07,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,246,0,Saturday
2026-02-08,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,0,246,0,Sunday
2026-02-09,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,244,0,Monday
2026-02-10,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,242,0,Tuesday
2026-02-11,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,1,241,0,Wednesday
2026-02-12,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,4,237,0,Thursday
2026-02-13,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,1,236,0,Friday
2026-02-14,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,4,232,0,Saturday
2026-02-15,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,1,231,0,Sunday
2026-02-16,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,229,0,Monday
2026-02-17,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,1,228,0,Tuesday
2026-02-18,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,226,0,Wednesday
2026-02-19,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,1,225,0,Thursday
2026-02-20,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,4,221,0,Friday
2026-02-21,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,4,217,0,Saturday
2026-02-22,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,3,214,0,Sunday
2026-02-23,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,212,0,Monday
2026-02-24,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,210,0,Tuesday
2026-02-25,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,0,210,0,Wednesday
2026-02-26,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,208,0,Thursday
2026-02-27,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,2,206,0,Friday
2026-02-28,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,3,203,0,Saturday
2026-03-01,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,4,199,0,Sunday
2026-03-02,S04,Timisoara,Vivo,P102,PowerBank 20000mAh,Accessories,120,45,1,198,0,Monday
2026-02-01,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,5,190,0,Sunday
2026-02-02,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,2,188,0,Monday
2026-02-03,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,4,184,0,Tuesday
2026-02-04,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,6,178,0,Wednesday
2026-02-05,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,2,176,0,Thursday
2026-02-06,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,7,169,0,Friday
2026-02-07,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,9,160,0,Saturday
2026-02-08,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,11,149,0,Sunday
2026-02-09,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,3,146,0,Monday
2026-02-10,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,6,140,0,Tuesday
2026-02-11,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,3,137,0,Wednesday
2026-02-12,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,3,134,0,Thursday
2026-02-13,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,10,124,0,Friday
2026-02-14,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,3,121,0,Saturday
2026-02-15,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,7,114,0,Sunday
2026-02-16,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,7,107,0,Monday
2026-02-17,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,3,104,0,Tuesday
2026-02-18,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,6,98,0,Wednesday
2026-02-19,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,6,92,0,Thursday
2026-02-20,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,3,89,0,Friday
2026-02-21,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,5,84,0,Saturday
2026-02-22,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,9,75,0,Sunday
2026-02-23,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,6,69,0,Monday
2026-02-24,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,10,59,0,Tuesday
2026-02-25,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,4,55,0,Wednesday
2026-02-26,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,1,54,0,Thursday
2026-02-27,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,4,50,0,Friday
2026-02-28,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,10,40,0,Saturday
2026-03-01,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,11,29,0,Sunday
2026-03-02,S04,Timisoara,Vivo,P103,Ergonomic Mouse,Peripherals,240,95,7,22,0,Monday
2026-02-01,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,8,192,0,Sunday
2026-02-02,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,3,189,0,Monday
2026-02-03,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,9,180,0,Tuesday
2026-02-04,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,1,179,0,Wednesday
2026-02-05,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,5,174,0,Thursday
2026-02-06,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,7,167,0,Friday
2026-02-07,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,8,159,0,Saturday
2026-02-08,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,4,155,0,Sunday
2026-02-09,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,8,147,0,Monday
2026-02-10,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,7,140,0,Tuesday
2026-02-11,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,4,136,0,Wednesday
2026-02-12,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,3,133,0,Thursday
2026-02-13,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,9,124,0,Friday
2026-02-14,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,8,116,0,Saturday
2026-02-15,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,13,103,0,Sunday
2026-02-16,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,8,95,0,Monday
2026-02-17,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,6,89,0,Tuesday
2026-02-18,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,2,87,0,Wednesday
2026-02-19,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,2,85,0,Thursday
2026-02-20,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,8,77,0,Friday
2026-02-21,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,4,73,0,Saturday
2026-02-22,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,8,65,0,Sunday
2026-02-23,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,5,60,0,Monday
2026-02-24,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,3,57,0,Tuesday
2026-02-25,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,4,53,0,Wednesday
2026-02-26,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,5,48,0,Thursday
2026-02-27,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,6,42,0,Friday
2026-02-28,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,12,30,0,Saturday
2026-03-01,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,10,20,0,Sunday
2026-03-02,S04,Timisoara,Vivo,P104,USB-C Fast Charger 65W,Accessories,150,50,6,14,0,Monday
2026-02-01,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,6,114,0,Sunday
2026-02-02,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,3,111,0,Monday
2026-02-03,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,5,106,0,Tuesday
2026-02-04,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,4,102,0,Wednesday
2026-02-05,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,9,93,0,Thursday
2026-02-06,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,3,90,0,Friday
2026-02-07,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,6,84,1,Saturday
2026-02-08,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,1,83,0,Sunday
2026-02-09,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,3,80,0,Monday
2026-02-10,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,1,79,0,Tuesday
2026-02-11,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,4,75,0,Wednesday
2026-02-12,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,3,72,0,Thursday
2026-02-13,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,4,68,0,Friday
2026-02-14,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,15,53,1,Saturday
2026-02-15,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,3,50,0,Sunday
2026-02-16,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,4,46,0,Monday
2026-02-17,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,0,46,0,Tuesday
2026-02-18,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,3,43,0,Wednesday
2026-02-19,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,1,42,0,Thursday
2026-02-20,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,2,40,0,Friday
2026-02-21,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,13,27,1,Saturday
2026-02-22,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,6,21,0,Sunday
2026-02-23,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,5,16,0,Monday
2026-02-24,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,1,15,0,Tuesday
2026-02-25,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,5,10,0,Wednesday
2026-02-26,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,3,7,0,Thursday
2026-02-27,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,4,3,0,Friday
2026-02-28,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,3,0,1,Saturday
2026-03-01,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,0,0,0,Sunday
2026-03-02,S05,Iasi,Palas,P100,Smartwatch X-Pro,Wearables,850,420,0,0,0,Monday
2026-02-01,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,241,0,Sunday
2026-02-02,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,236,0,Monday
2026-02-03,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,231,0,Tuesday
2026-02-04,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,6,225,0,Wednesday
2026-02-05,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,5,220,0,Thursday
2026-02-06,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,11,209,0,Friday
2026-02-07,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,12,197,0,Saturday
2026-02-08,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,10,187,0,Sunday
2026-02-09,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,4,183,0,Monday
2026-02-10,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,8,175,0,Tuesday
2026-02-11,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,6,169,0,Wednesday
2026-02-12,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,4,165,0,Thursday
2026-02-13,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,158,0,Friday
2026-02-14,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,151,0,Saturday
2026-02-15,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,11,140,0,Sunday
2026-02-16,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,133,0,Monday
2026-02-17,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,4,129,0,Tuesday
2026-02-18,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,3,126,0,Wednesday
2026-02-19,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,4,122,0,Thursday
2026-02-20,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,6,116,0,Friday
2026-02-21,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,109,0,Saturday
2026-02-22,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,10,99,0,Sunday
2026-02-23,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,92,0,Monday
2026-02-24,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,85,0,Tuesday
2026-02-25,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,78,0,Wednesday
2026-02-26,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,3,75,0,Thursday
2026-02-27,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,12,63,0,Friday
2026-02-28,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,56,0,Saturday
2026-03-01,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,8,48,0,Sunday
2026-03-02,S05,Iasi,Palas,P101,Wireless Earbuds NoiseCanc,Audio,450,180,7,41,0,Monday
2026-02-01,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,21,389,0,Sunday
2026-02-02,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,6,383,0,Monday
2026-02-03,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,15,368,0,Tuesday
2026-02-04,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,14,354,0,Wednesday
2026-02-05,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,23,331,0,Thursday
2026-02-06,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,12,319,0,Friday
2026-02-07,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,15,304,0,Saturday
2026-02-08,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,20,284,0,Sunday
2026-02-09,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,16,268,0,Monday
2026-02-10,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,17,251,0,Tuesday
2026-02-11,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,20,231,0,Wednesday
2026-02-12,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,18,213,0,Thursday
2026-02-13,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,12,201,0,Friday
2026-02-14,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,27,174,0,Saturday
2026-02-15,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,27,147,0,Sunday
2026-02-16,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,10,137,0,Monday
2026-02-17,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,16,121,0,Tuesday
2026-02-18,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,18,103,0,Wednesday
2026-02-19,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,10,93,0,Thursday
2026-02-20,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,16,77,0,Friday
2026-02-21,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,28,49,0,Saturday
2026-02-22,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,30,19,0,Sunday
2026-02-23,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,11,8,0,Monday
2026-02-24,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,8,0,0,Tuesday
2026-02-25,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,0,0,0,Wednesday
2026-02-26,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,0,0,0,Thursday
2026-02-27,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,0,0,0,Friday
2026-02-28,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,0,0,0,Saturday
2026-03-01,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,0,0,0,Sunday
2026-03-02,S05,Iasi,Palas,P102,PowerBank 20000mAh,Accessories,120,45,0,0,0,Monday
2026-02-01,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,7,145,0,Sunday
2026-02-02,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,5,140,0,Monday
2026-02-03,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,7,133,0,Tuesday
2026-02-04,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,2,131,0,Wednesday
2026-02-05,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,1,130,0,Thursday
2026-02-06,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,127,0,Friday
2026-02-07,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,5,122,0,Saturday
2026-02-08,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,4,118,0,Sunday
2026-02-09,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,2,116,0,Monday
2026-02-10,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,2,114,0,Tuesday
2026-02-11,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,111,0,Wednesday
2026-02-12,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,4,107,0,Thursday
2026-02-13,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,104,0,Friday
2026-02-14,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,9,95,0,Saturday
2026-02-15,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,9,86,0,Sunday
2026-02-16,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,83,0,Monday
2026-02-17,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,80,0,Tuesday
2026-02-18,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,6,74,0,Wednesday
2026-02-19,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,71,0,Thursday
2026-02-20,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,2,69,0,Friday
2026-02-21,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,6,63,0,Saturday
2026-02-22,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,4,59,0,Sunday
2026-02-23,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,7,52,0,Monday
2026-02-24,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,1,51,0,Tuesday
2026-02-25,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,48,0,Wednesday
2026-02-26,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,2,46,0,Thursday
2026-02-27,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,2,44,0,Friday
2026-02-28,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,41,0,Saturday
2026-03-01,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,2,39,0,Sunday
2026-03-02,S05,Iasi,Palas,P103,Ergonomic Mouse,Peripherals,240,95,3,36,0,Monday
2026-02-01,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,11,194,0,Sunday
2026-02-02,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,3,191,0,Monday
2026-02-03,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,7,184,0,Tuesday
2026-02-04,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,2,182,0,Wednesday
2026-02-05,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,5,177,0,Thursday
2026-02-06,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,3,174,0,Friday
2026-02-07,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,3,171,0,Saturday
2026-02-08,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,9,162,0,Sunday
2026-02-09,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,5,157,0,Monday
2026-02-10,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,3,154,0,Tuesday
2026-02-11,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,5,149,0,Wednesday
2026-02-12,S05,Iasi,Palas,P104,USB-C Fast Charger 65W,Accessories,150,50,6,143,0,Thursday
